url_length,num_dots,num_special_chars,has_at_symbol,has_hyphen,is_ip,has_redirect,num_subdomains,is_shortened,url_entropy,has_suspicious_keyword,is_brand_spoofed,domain_age,domain_expiry,whois_private,https_used,result
25,2,3,0,0,0,1,0,0,3.863465189601647,0,0,10594,363,1,1,1
80,4,6,0,1,0,1,1,0,4.820191026294642,1,0,-1,-1,-1,-1,0
67,2,10,0,0,0,1,0,0,4.405130794709351,0,0,-1,-1,1,0,0
59,2,4,0,0,0,1,0,0,4.3313585165596304,0,0,8957,173,1,1,1
48,2,6,0,0,0,1,0,0,4.413320189106,0,0,7501,2359,1,1,1
60,3,7,0,0,0,1,0,0,4.498499037874887,0,0,1987,204,1,0,0
76,2,11,0,0,0,1,0,0,4.136343225578932,0,0,257,107,1,-1,0
46,4,4,0,0,0,1,1,0,4.205536075989825,0,0,7593,76,1,-1,1
139,2,13,0,0,0,1,0,0,5.360994714597843,0,0,9708,152,1,1,0
116,4,13,0,0,0,1,1,0,4.704922380688791,0,0,9494,367,1,-1,1
43,3,5,0,0,0,1,1,0,4.109306836490687,0,0,8821,309,1,-1,1
99,3,12,0,0,0,1,1,0,4.3757952189380696,0,0,11008,315,1,-1,1
34,2,3,0,0,0,1,0,0,4.101881223476018,1,0,4740,372,1,0,0
53,3,5,0,0,0,1,0,0,4.296329832281553,0,0,-1,-1,1,-1,0
60,2,6,0,0,0,1,0,0,4.5603241369506655,0,0,-1,-1,-1,-1,0
22,2,3,0,0,0,1,0,0,3.5160276412662306,0,0,7450,219,1,1,1
68,3,7,0,1,0,1,0,0,4.532716158707817,0,0,9090,1866,1,1,1
246,2,15,0,0,0,1,0,0,4.634852816291364,1,1,-1,-1,1,-1,0
25,1,5,0,1,0,1,0,0,4.023465189601647,0,0,-1,-1,-1,-1,0
47,3,8,0,0,0,1,0,0,3.827068651679537,0,0,-1,-1,1,-1,0
68,3,6,0,0,0,1,0,0,4.155723923069585,0,0,9255,971,1,1,1
104,6,10,0,0,0,0,0,0,4.751774185976691,0,0,-1,-1,-1,-1,0
163,7,14,1,0,0,1,0,0,5.028060563773392,0,0,4584,163,0,0,0
53,2,6,0,0,0,1,0,0,4.265169748236209,0,0,10418,172,1,-1,1
103,2,12,0,0,0,1,0,0,4.732970158791153,0,0,7038,266,1,1,1
87,3,12,0,0,0,1,0,0,4.132518358744869,0,0,7312,357,1,1,1
84,1,8,0,0,0,1,0,0,4.9213068578664005,0,0,5559,284,1,0,0
59,3,7,0,0,0,1,0,0,4.526048133814252,0,0,10963,360,1,1,1
85,2,13,0,0,0,1,0,0,4.400437044194083,0,0,5006,107,1,1,1
42,2,4,0,0,0,1,0,0,4.177566232096525,0,0,1423,402,1,1,1
32,2,5,0,0,0,1,0,0,4.351409765557392,0,0,9664,926,1,1,1
92,5,9,0,0,0,1,0,0,4.5649306741469164,0,0,7081,223,1,-1,0
46,2,7,0,0,0,1,0,0,3.823979141548664,0,0,3618,34,1,0,0
56,4,4,0,0,0,1,1,0,4.06835352946378,0,0,9516,873,1,1,1
48,4,5,0,0,0,1,0,0,4.537782031835939,0,0,-1,-1,-1,-1,0
97,4,13,0,0,0,1,0,0,4.83163404349979,0,0,9622,266,1,-1,0
78,2,10,0,0,0,1,0,0,4.750163680889756,0,0,9209,287,1,1,1
38,2,3,0,0,0,1,0,0,4.168465671110589,0,0,10183,774,1,1,1
75,3,9,0,0,0,1,0,0,5.225029190293957,0,0,7640,394,1,1,1
67,3,8,0,0,0,1,0,0,4.584620817828199,0,0,7131,173,1,-1,1
33,1,4,0,0,0,1,0,0,4.051821770808045,0,0,-1,-1,-1,-1,0
48,2,6,0,0,0,1,0,0,4.03280638688745,0,0,9233,263,1,1,1
262,15,32,0,0,0,1,0,0,5.1178389014190095,0,0,-1,-1,-1,-1,0
31,2,3,0,0,0,1,0,0,3.760017277849653,0,0,6105,103,1,1,1
26,2,3,0,0,0,1,0,0,3.921029621737615,0,0,3407,245,1,-1,0
85,1,8,0,0,0,1,0,0,4.679372408247573,0,0,-1,-1,-1,-1,0
46,3,3,0,0,0,1,0,0,4.077272281861778,0,0,6180,28,1,0,0
45,2,6,0,0,0,1,0,0,4.26331504043758,0,0,8163,237,1,1,1
31,4,3,0,0,1,1,0,0,3.977916874693636,0,0,-1,-1,1,-1,0
62,2,7,0,0,0,1,0,0,4.796960730356965,0,0,11086,235,1,1,1
39,2,4,0,0,0,1,0,0,4.047846769977879,0,0,9411,85,1,0,0
101,4,12,0,0,0,1,1,0,4.794170771297578,0,0,11008,315,1,1,1
48,3,6,0,0,0,1,0,0,4.2801876989901,0,0,8843,287,1,1,1
125,1,13,0,0,0,1,0,0,4.711003107884355,0,0,-1,-1,1,-1,0
171,4,15,0,0,0,1,0,0,4.696420920209042,1,0,-1,-1,-1,-1,0
24,2,4,0,1,0,1,0,0,3.823934896284056,0,0,9810,1146,1,1,1
45,2,6,0,0,0,1,0,0,4.074643373867067,0,0,8163,237,1,1,1
47,2,6,0,0,0,1,0,0,4.179499692462942,0,0,10603,355,1,1,1
27,2,3,0,0,0,1,0,0,4.134336113194451,0,0,8853,-1,1,-1,0
36,3,5,0,1,0,1,0,0,4.350209029099897,0,0,-1,-1,0,0,0
63,4,5,0,0,0,1,1,0,4.437697090806409,0,0,8020,380,1,-1,1
73,2,10,0,0,0,1,0,0,4.542497937119318,0,0,-1,-1,-1,-1,0
73,5,5,0,0,0,1,0,0,4.202375725841093,1,0,4713,34,1,0,0
59,2,6,0,0,0,1,0,0,4.3386839997042,0,0,-1,-1,1,-1,1
82,3,9,0,0,0,1,0,0,4.155191762957494,1,0,5122,356,1,0,0
36,4,3,0,0,0,1,2,0,4.127986806877675,0,0,9921,304,1,-1,1
76,3,12,0,0,0,1,0,0,4.320039277982778,0,0,8124,276,0,1,1
62,3,4,0,0,0,1,1,0,4.87953194775638,0,0,8334,75,1,-1,1
43,2,3,0,0,0,1,0,0,4.332786847524101,0,0,10608,1446,1,1,1
55,3,7,0,0,0,1,0,0,4.574021022726332,0,0,6430,509,1,1,1
157,3,21,0,0,0,1,1,0,4.500172261619743,0,0,14235,143,1,-1,1
111,2,13,0,1,0,1,0,0,4.857623980388561,0,0,-1,-1,1,-1,0
43,2,6,0,0,0,1,0,0,4.405932127238674,0,0,7327,342,1,1,1
39,3,4,0,0,0,1,0,0,4.31682689807206,0,0,7211,93,1,-1,1
47,2,5,0,0,0,1,0,0,4.169618980830811,0,0,10037,1284,1,1,0
125,2,7,0,0,0,1,0,0,4.813265537950041,1,0,5015,98,1,-1,0
28,1,4,0,0,0,1,0,0,3.526129815595918,0,1,3263,23,1,0,0
58,2,9,0,0,0,1,0,0,4.302139082066753,0,0,9131,729,1,-1,1
43,2,5,0,0,0,1,0,0,4.432565779046271,0,0,7327,342,1,1,1
32,2,3,0,0,0,1,0,0,3.991729296672175,0,0,-1,-1,-1,-1,0
43,3,4,0,0,0,1,1,0,4.193251963803171,0,0,9529,332,1,1,1
60,3,7,0,0,0,1,0,0,4.598499037874887,0,0,8087,313,1,1,1
69,3,9,0,0,0,1,0,0,4.480933695563703,0,0,2776,145,1,0,0
320,15,32,1,0,0,1,0,0,5.028148880550353,0,0,-1,-1,1,-1,0
38,2,5,0,0,0,1,0,0,4.198603750787606,0,0,-1,-1,1,-1,0
84,3,8,0,0,0,1,0,0,4.275383198923667,0,0,-1,-1,1,-1,0
101,1,11,0,0,0,1,0,0,4.639108359690027,0,0,45,319,1,-1,0
28,1,3,0,0,0,1,0,0,4.012188403968661,0,0,5773,70,1,0,0
50,3,5,0,0,0,1,1,0,4.00604988153611,0,0,7761,639,1,-1,1
44,1,6,0,0,0,1,0,0,4.226730915057127,0,0,-1,-1,-1,-1,0
36,2,5,0,1,0,1,0,0,4.162573265150912,0,0,6639,300,1,-1,0
65,3,8,1,0,0,1,0,0,4.389858060129152,1,0,4464,283,1,0,0
65,4,6,0,0,0,1,1,0,4.216856329393205,0,0,10338,290,1,-1,1
54,3,6,0,0,0,1,1,0,4.2311712996172846,0,0,8821,309,1,-1,1
43,3,4,0,0,0,1,0,0,4.06279520858371,0,0,10807,149,1,1,1
44,1,5,0,0,0,1,0,0,4.460018699295545,0,0,-1,-1,1,-1,0
63,1,6,0,0,0,1,0,0,4.514756661794875,0,0,3377,275,1,-1,0
42,2,8,0,0,0,1,0,0,3.719964304742392,0,0,9956,5410,1,0,0
35,2,3,0,0,0,1,0,0,3.775452217366276,0,0,9919,306,1,1,1
47,2,7,0,0,0,1,0,0,4.4530050748517365,0,0,-1,-1,1,-1,0
76,3,8,0,0,0,1,1,0,4.424998651847195,0,0,8821,309,1,-1,1
36,2,3,0,0,0,1,0,0,4.294653473544342,0,0,5968,240,1,-1,0
30,1,3,0,0,0,1,0,0,4.456564762130954,0,0,-1,-1,-1,-1,0
47,2,6,0,0,0,1,0,0,4.378329010929886,0,0,7757,278,1,1,1
54,2,6,0,0,0,1,0,0,4.59693703896012,0,0,7797,238,1,1,1
39,2,5,0,0,0,1,0,0,4.221049013623096,0,0,7335,334,1,-1,1
89,4,10,1,0,0,1,0,0,4.482034662049932,0,0,100,264,1,0,0
31,1,3,0,0,0,1,0,0,4.042433003725894,0,0,6116,92,1,0,0
143,3,18,0,0,0,1,0,0,4.715576770603789,1,0,3224,1523,1,-1,0
209,5,12,0,0,0,1,0,0,4.784756386595015,1,0,5064,49,0,0,0
26,1,4,0,1,0,1,0,0,4.209867121904035,0,0,4405,342,1,0,0
98,7,9,0,0,1,1,0,0,4.546474671726835,0,0,-1,-1,1,-1,0
37,2,6,0,0,0,1,0,0,4.270132081786694,1,0,4414,698,1,0,0
140,2,21,0,0,0,1,0,0,4.511341792058206,0,0,14453,508,1,1,1
31,3,3,0,0,0,1,0,0,3.953565664946428,0,0,3965,51,1,-1,0
50,2,6,0,0,0,1,0,0,4.136174630069641,0,0,-1,-1,-1,-1,0
27,2,4,0,1,0,1,0,0,3.856196298219379,0,0,10265,327,1,1,1
51,3,3,0,0,0,1,0,0,4.257935822610365,0,0,8792,1799,1,-1,1
67,3,5,0,0,0,1,0,0,4.301091527942384,0,0,9357,504,1,1,1
110,2,17,0,0,0,1,0,0,4.428815216103036,0,0,6122,86,1,1,1
43,1,5,0,0,0,1,0,0,4.396853998737205,0,0,-1,-1,1,-1,0
30,1,4,0,0,0,1,0,0,3.923231428797621,0,0,-1,-1,-1,-1,0
49,3,4,0,0,0,1,0,0,3.999701111262816,0,0,6370,204,0,1,1
52,4,5,0,0,0,1,1,0,3.979594651691784,0,0,14145,143,1,1,1
105,3,12,0,0,0,1,1,0,4.762570490508141,0,0,10371,219,1,-1,1
59,4,7,0,0,0,1,0,0,4.263561906390139,1,0,4127,255,1,1,0
38,2,6,0,0,0,1,0,0,4.201231789474708,0,0,7635,34,1,-1,0
34,2,4,0,0,0,1,0,0,4.373796296941798,0,0,10183,774,1,1,1
44,4,4,0,0,0,1,2,0,4.470573095811685,0,0,10020,196,1,1,1
82,3,9,0,0,0,1,0,0,4.644835809359354,0,0,9119,1472,1,1,1
95,2,10,0,0,0,1,0,0,4.884013735505462,0,0,-1,-1,-1,-1,0
35,1,5,0,0,0,1,0,0,3.758592489772478,0,0,-1,-1,1,-1,0
89,3,10,0,0,0,1,0,0,4.478770683898771,0,0,9096,34,1,1,1
52,4,6,0,0,0,1,1,0,4.378727103656466,0,0,8821,309,1,-1,1
26,2,3,0,0,0,1,0,0,3.690260390968384,0,0,181,183,1,-1,1
32,2,3,0,0,0,1,0,0,4.015319531114783,0,0,7722,313,1,-1,0
78,3,10,0,0,0,1,0,0,4.445694373686494,1,1,5122,356,1,0,0
34,2,3,0,0,0,1,0,0,4.035273502696888,0,0,6899,40,1,1,1
37,1,4,0,0,0,1,0,0,3.91555328506335,0,0,-1,-1,-1,-1,0
99,1,10,0,0,0,1,0,0,4.726974929313901,0,0,4372,1590,1,0,0
92,2,13,0,0,0,1,0,0,4.868618006181676,0,0,10810,146,1,1,1
35,1,5,0,0,0,1,0,0,4.2972997175517165,0,0,-1,-1,-1,-1,0
61,3,6,0,0,0,1,0,0,4.023545592847519,0,0,10037,1284,1,1,0
51,2,5,0,0,0,1,0,0,4.304299116269195,0,0,-1,-1,1,-1,1
25,1,3,0,0,0,1,0,0,3.733660689688186,0,0,-1,-1,1,-1,0
110,3,15,0,0,0,1,1,0,4.667200198052603,0,0,14251,143,1,-1,1
84,3,10,0,1,0,1,0,0,4.430293613844538,0,0,6256,683,1,0,0
50,2,8,0,0,0,1,0,0,4.420631000600121,0,0,8163,237,1,1,1
60,3,5,0,0,0,1,0,0,4.405005029967607,0,0,9778,82,1,1,1
53,3,7,0,0,0,1,0,0,4.673688322847592,0,0,7362,672,1,1,1
28,2,3,0,0,0,1,0,0,3.815410725242699,0,0,-1,-1,-1,-1,1
31,2,3,0,0,0,1,0,0,3.913400745661378,0,0,10377,213,1,1,1
39,3,4,0,0,0,1,0,0,3.7595105520846346,0,0,7174,130,1,-1,0
36,2,3,0,0,0,1,0,0,4.127986806877675,0,0,8775,1816,1,1,0
44,3,5,0,0,0,1,0,0,4.382520755336066,0,0,6875,2986,1,1,1
88,2,13,0,0,0,1,0,0,4.407629278724466,0,0,9528,333,1,-1,1
35,2,4,0,1,0,1,0,0,3.775452217366276,0,0,-1,-1,-1,-1,1
36,3,4,0,0,0,1,0,0,4.342857292808497,0,0,3880,502,1,-1,0
31,3,3,0,0,0,1,0,0,3.772609520609756,0,0,330,34,1,0,0
165,10,4,0,0,0,1,0,0,4.39309461475405,1,0,9495,1097,1,0,0
36,2,5,0,0,0,1,0,0,4.215354779870082,0,0,10656,300,1,1,1
75,4,8,0,0,0,1,0,0,4.176947818336805,1,0,-1,-1,0,0,0
41,3,3,0,0,0,1,1,0,4.289882797037173,0,0,9460,36,1,-1,1
66,2,8,0,1,0,1,0,0,4.326844930929799,0,0,-1,-1,-1,-1,0
65,1,7,0,1,0,1,0,0,3.970100944511547,1,0,-1,-1,1,-1,0
59,6,6,0,0,0,1,0,0,4.238681719536571,1,0,6220,354,1,0,0
45,2,7,0,0,0,1,0,0,4.01894920882981,0,0,10131,1555,1,1,1
65,2,8,0,0,0,1,0,0,4.475516467736388,0,0,6327,105,1,1,1
139,3,15,0,0,0,1,1,0,4.704605543014788,0,0,9193,1399,1,-1,1
38,2,4,0,1,0,1,0,0,4.003606131466104,1,0,-1,-1,1,0,0
26,1,3,0,0,0,1,0,0,3.7192945256669794,0,0,-1,-1,1,0,0
25,1,4,0,1,0,1,0,0,3.973660689688186,0,0,4995,143,1,0,0
53,3,5,0,0,0,1,0,0,4.053485202031047,0,0,-1,-1,-1,-1,0
17,1,3,0,0,0,1,0,0,3.3371753411230767,0,0,-1,-1,1,-1,0
50,2,3,0,0,0,1,0,0,4.783465189601647,0,0,-1,-1,1,-1,0
72,4,11,0,0,0,1,0,0,4.688420966714556,0,0,6514,60,1,-1,1
34,1,5,0,0,0,1,0,0,4.359377914716119,0,0,7081,223,1,-1,0
28,3,3,0,0,0,1,0,0,4.039148671903071,0,0,5891,321,1,0,0
32,3,3,0,0,0,1,0,0,4.007048827786958,0,0,9469,1853,1,1,1
75,3,11,0,0,0,1,0,0,4.22154752457609,0,0,8104,296,1,-1,1
20,2,3,0,0,0,1,0,0,3.646439344671016,0,0,10278,1044,1,1,1
62,3,5,0,0,0,1,0,0,4.123810125622939,0,0,674,421,0,-1,0
54,3,7,0,0,0,1,0,0,4.374714816737898,0,0,10498,92,1,1,1
94,1,14,0,0,0,1,0,0,4.299893965993783,0,0,2728,193,1,-1,0
36,2,3,0,0,0,1,0,0,4.294653473544342,0,0,-1,-1,-1,-1,0
34,1,4,0,1,0,1,0,0,4.278351811711311,0,0,1629,196,1,0,0
69,2,9,0,0,0,1,0,0,4.400810052114585,0,0,6248,326,1,1,1
28,1,3,0,0,0,1,0,0,4.208966082694623,0,0,-1,-1,1,-1,0
77,3,9,0,0,0,1,0,0,4.552328508638476,0,0,2055,136,1,1,1
45,2,6,0,0,0,1,0,0,4.203538241862184,0,0,7827,208,1,-1,1
45,3,5,0,0,0,1,1,0,4.294646363420181,0,0,7761,639,1,-1,1
39,3,3,0,0,0,1,0,0,3.899784269700512,0,0,8018,1359,1,1,1
76,3,6,0,1,0,1,0,0,4.684638040411024,0,0,-1,-1,-1,-1,1
49,2,5,0,0,0,1,0,0,4.474417946545265,0,0,10317,1003,1,1,1
47,2,4,0,0,0,1,0,0,4.293222627951163,0,0,-1,-1,-1,-1,0
75,2,9,0,0,0,1,0,0,4.4397412309307605,0,0,4328,54,1,0,0
73,2,12,0,0,0,1,0,0,4.506127772296667,0,0,850,245,1,1,1
48,3,5,0,0,0,1,0,0,4.490601562950722,0,0,7295,9,1,1,1
56,2,7,0,0,0,1,0,0,4.298363967342999,0,1,-1,-1,-1,-1,0
64,3,9,0,0,0,1,0,0,4.504834617629516,0,0,9633,227,1,1,1
33,2,4,0,0,0,1,0,0,3.740771391823488,0,0,-1,-1,-1,-1,0
99,2,15,0,0,0,1,0,0,4.269177475888133,0,0,9266,595,1,1,1
76,2,9,0,0,0,1,0,0,4.683534710949097,0,0,9193,303,1,-1,1
24,1,3,0,0,0,1,0,0,3.8553885422075336,0,0,3208,78,1,0,0
86,3,11,0,0,0,1,0,0,4.711180895124087,0,0,11272,51,1,1,1
70,2,11,0,0,0,1,0,0,4.84098573883948,0,0,6554,20,1,-1,1
21,1,4,0,1,0,1,0,0,3.844232898763192,0,0,165,199,1,-1,0
33,1,3,0,0,0,1,0,0,4.369707376737532,0,0,-1,-1,-1,-1,0
63,2,9,0,1,0,1,0,0,4.145532456575191,0,0,1699,125,1,0,0
65,2,8,0,0,0,1,0,0,4.662311997737562,0,0,6871,1164,1,1,1
70,9,5,0,0,0,1,0,0,4.261535525208603,0,0,-1,-1,1,-1,0
30,1,3,0,0,0,1,0,0,3.964735178725505,0,0,-1,-1,-1,-1,0
57,5,7,0,1,0,1,0,0,4.319928067541452,0,0,5255,588,1,0,0
23,1,4,0,0,0,1,0,0,3.795088586397732,0,0,-1,-1,1,-1,0
43,1,4,0,0,0,1,0,0,4.0598720220936455,0,1,2105,86,1,0,0
121,2,18,0,0,0,1,0,0,4.508252722755444,0,0,10740,581,1,1,1
79,1,7,0,0,0,1,0,0,4.7905038491690695,0,0,-1,-1,-1,-1,0
69,3,4,0,0,0,1,0,0,4.751296333709408,0,0,-1,-1,-1,-1,0
62,7,5,0,0,0,1,4,0,4.441447117776861,0,1,1165,295,1,0,0
139,4,18,0,0,0,1,1,0,4.435323559918718,1,1,12506,276,1,-1,1
28,2,3,0,0,0,1,0,0,4.012188403968661,0,0,-1,-1,-1,-1,1
46,3,5,0,0,0,1,0,0,4.251185325340039,0,0,3362,-75,1,-1,1
45,2,5,0,0,0,1,0,0,4.4556488633721045,0,0,10317,1003,1,1,1
39,3,3,0,0,0,1,1,0,4.143624654426843,0,0,8251,149,1,-1,1
65,3,6,0,0,0,1,0,0,4.4724436840407,0,0,10678,278,1,1,1
25,1,3,0,0,0,1,0,0,3.863465189601647,0,0,590,140,1,0,0
63,5,6,0,0,0,1,0,0,4.417933400364559,0,0,10758,563,1,1,1
43,1,6,0,0,0,1,0,0,4.047562138070836,0,0,1009,1545,1,0,0
53,3,4,0,0,0,1,0,0,4.18470441792507,0,0,7262,42,1,0,0
73,3,10,0,0,0,1,0,0,4.587524738185112,0,0,8453,312,1,-1,1
54,1,8,0,0,0,1,0,0,4.247000058363088,0,0,-1,-1,-1,-1,0
49,3,6,0,0,0,1,0,0,4.25156724167702,1,0,-1,-1,1,-1,0
46,3,3,0,0,0,1,0,0,4.1727148802435865,0,0,10207,2942,1,1,1
46,3,4,0,0,0,1,0,0,4.158475270851117,0,0,5150,328,1,0,0
34,2,3,0,0,0,1,0,0,4.02085512047121,0,0,-1,-1,-1,-1,1
28,1,4,0,0,0,1,0,0,3.851823225551766,0,0,-1,-1,1,-1,0
44,2,3,0,0,0,1,0,0,4.248426788747654,0,0,7317,63,1,1,1
28,1,3,0,0,0,1,0,0,3.838804369244613,0,0,3054,232,1,-1,0
29,2,3,0,0,0,1,0,0,3.797467632984004,0,0,9183,313,1,0,0
36,2,5,0,0,0,1,0,0,4.270910335425637,0,0,10656,300,1,1,1
24,2,3,0,0,0,1,0,0,3.6368421881310113,0,0,350,379,1,1,1
18,1,3,0,0,0,1,0,0,3.683542362433231,0,0,2292,264,1,1,0
26,1,3,0,0,0,1,0,0,3.796217602590057,0,0,5626,217,1,0,0
61,2,9,0,0,0,1,0,0,4.33470051073844,0,0,10573,749,1,-1,1
92,3,13,0,1,0,1,0,0,4.296782089149567,0,0,1699,125,1,1,0
22,3,3,0,0,1,1,0,0,3.572623663895164,0,0,-1,-1,1,-1,0
238,5,33,0,0,0,0,0,0,5.269809708598619,0,0,5873,335,1,0,0
68,1,8,0,0,0,1,0,0,4.460327504278366,0,0,1834,356,1,-1,0
22,1,3,0,0,0,1,0,0,3.629219686524097,0,0,6982,322,1,-1,0
267,4,21,0,0,0,1,0,0,5.832501773219572,0,0,-1,-1,1,-1,0
107,3,18,0,0,0,1,0,0,4.579914349550164,0,0,6241,3255,1,1,1
32,3,3,0,0,0,1,0,0,3.667837797403416,0,0,-1,-1,1,-1,0
51,3,3,0,0,0,1,0,0,3.914606900956896,0,0,9952,1369,1,1,1
74,4,8,0,0,0,1,2,0,4.568127529055962,0,0,11008,315,1,-1,1
55,2,6,0,0,0,1,0,0,4.0905648324393695,0,0,9431,65,1,1,1
29,2,3,0,0,0,1,0,0,4.047299098426644,0,0,6429,145,1,-1,1
99,3,12,0,0,0,1,0,0,4.592056931404908,0,0,6367,207,1,1,1
128,2,21,0,0,0,1,0,0,5.071873587245974,1,0,-1,-1,-1,-1,0
43,5,5,0,0,0,1,0,0,3.4440486295886763,0,0,1241,219,1,0,0
50,2,5,0,0,0,1,0,0,4.2561746300696415,0,0,8496,269,1,0,0
114,6,13,0,0,0,1,0,0,4.350599177506207,1,0,6432,142,0,0,0
48,3,5,0,0,0,1,0,0,4.246653522439333,0,0,5289,189,1,-1,1
30,2,3,0,0,0,1,0,0,3.7232314287976207,0,0,-1,-1,-1,-1,0
149,2,20,0,0,0,1,0,0,4.734602941611336,0,0,202,162,1,0,0
96,1,12,0,0,0,1,0,0,4.974779923792355,1,0,5542,301,1,0,0
78,1,8,0,0,0,1,0,0,5.181056507485099,0,0,6561,1839,1,0,0
62,2,6,0,0,0,1,0,0,4.087960876472125,0,0,629,101,1,0,0
145,4,20,0,0,0,1,1,0,5.090153110235994,1,0,9841,3158,1,-1,0
60,3,5,0,0,0,1,0,0,4.3770497632448375,0,0,10502,88,1,-1,1
38,2,3,0,0,0,1,0,0,4.201231789474708,0,0,5445,33,1,1,1
36,2,3,0,0,0,1,0,0,3.9329993066372895,0,0,-1,-1,-1,-1,1
88,4,9,0,0,0,1,1,0,4.548579596837057,0,0,8986,144,1,-1,1
59,2,7,0,0,0,1,0,0,4.049507830405551,0,0,6425,149,1,1,1
46,2,6,0,1,0,1,0,0,4.183371945366914,0,0,6002,206,1,-1,1
60,2,6,0,0,0,1,0,0,4.5253263791155005,0,0,10512,443,1,-1,1
179,3,12,0,0,0,1,0,0,5.440380146988443,0,0,-1,-1,-1,-1,0
89,2,14,0,0,0,1,0,0,4.979860577628099,0,0,11086,235,1,1,1
39,2,3,0,0,0,1,0,0,4.1604200911461655,0,0,7947,3010,1,1,1
177,5,19,0,1,0,0,0,0,5.115661249139087,0,0,-1,-1,1,-1,0
76,1,8,0,0,0,1,0,0,4.603826073962651,0,0,-1,-1,1,0,0
53,3,7,0,0,0,1,0,0,4.0912210510876506,0,0,4596,151,0,-1,0
68,3,5,0,0,0,1,0,0,4.327687062974633,0,0,5859,349,1,-1,0
21,1,4,0,1,0,1,0,0,3.486624565223814,0,0,-1,-1,-1,-1,0
98,5,5,0,0,0,1,0,0,4.540581535143519,0,0,-1,-1,-1,-1,0
41,1,3,0,0,0,1,0,0,4.1898860782540055,1,0,5502,341,1,0,0
89,2,13,0,0,0,1,0,0,4.454996774897498,1,0,961,864,1,0,0
38,1,5,0,0,0,1,0,0,3.935445856050764,0,0,-1,-1,-1,-1,0
38,3,4,0,0,0,1,0,0,4.115834092163221,0,0,-1,-1,0,0,0
43,2,5,0,0,0,1,0,0,4.664523184884343,0,0,7327,342,1,1,1
46,3,5,0,0,0,1,0,0,4.42292738033765,0,0,10937,21,1,1,1
55,3,7,0,0,0,1,0,0,4.229391596501182,0,0,6546,393,1,1,1
35,2,4,0,0,0,1,0,0,4.207435516759526,0,0,10944,3301,1,1,1
53,3,6,0,0,0,1,0,0,4.409537379451365,0,0,9155,341,1,1,1
43,1,6,0,1,0,1,0,0,4.03383910398286,1,0,-1,-1,-1,-1,0
18,1,3,0,0,0,1,0,0,3.683542362433231,0,0,7759,285,1,0,0
41,3,5,0,1,0,1,0,0,4.405855662943599,0,0,-1,-1,-1,-1,0
67,8,6,0,0,0,1,2,0,4.233343108077605,1,0,1939,252,1,0,0
59,3,5,0,0,0,1,0,0,4.164706669085718,0,0,8403,362,1,1,1
61,2,9,0,0,0,1,0,0,4.221904043177189,0,1,297,67,1,0,0
58,3,3,0,0,0,1,0,0,3.964320755096757,0,0,9137,358,1,1,1
32,1,4,0,0,0,1,0,0,3.741729296672175,0,0,504,226,1,0,0
56,1,5,0,0,0,1,0,0,4.760405092002413,0,0,-1,-1,1,-1,0
67,2,11,0,0,0,1,0,0,4.442403931291048,0,0,7478,1342,1,1,1
98,2,13,0,0,0,1,0,0,4.751866926642462,0,0,10861,95,1,1,1
32,2,3,0,0,0,1,0,0,3.9056390622295662,0,0,-1,-1,-1,-1,1
57,4,5,0,0,0,1,1,0,4.635264356156138,0,0,9622,238,1,-1,1
36,2,3,0,0,0,1,0,0,4.030493056757482,0,0,10608,1446,1,1,1
58,2,7,0,0,0,1,0,0,4.158923452989911,0,0,6540,34,1,1,1
20,1,3,0,0,0,1,0,0,3.684183719779189,0,0,87,277,1,0,0
23,2,3,0,0,0,1,0,0,3.762267390651494,0,0,84,280,1,-1,1
24,2,4,0,0,0,1,0,0,3.8035088547976783,0,0,-1,-1,1,-1,0
50,3,5,0,0,0,1,0,0,4.048884070537636,0,0,7058,611,1,1,1
125,3,15,0,0,0,1,0,0,4.810328683069359,0,0,-1,-1,1,-1,0
62,3,5,0,0,0,1,0,0,4.760017277849653,0,0,8713,417,1,1,1
30,1,4,0,0,0,1,0,0,3.964735178725505,0,0,-1,-1,1,-1,0
57,3,7,0,0,0,1,0,0,4.328528506062032,0,0,9545,316,1,-1,1
54,2,6,0,0,0,1,0,0,4.25422893846611,1,1,6917,387,1,0,0
22,1,4,0,0,0,1,0,0,3.6069367321753214,0,0,-1,-1,1,0,0
86,3,10,0,0,0,1,0,0,4.716580818923043,0,0,2934,352,1,0,0
65,3,5,0,0,0,1,0,0,4.47208849040525,0,0,9927,298,1,-1,1
50,1,7,0,1,0,1,0,0,4.164889451733241,0,0,-1,-1,-1,-1,0
33,2,4,0,0,0,1,0,0,4.089552452560668,0,0,-1,-1,-1,-1,0
72,2,10,0,0,0,1,0,0,4.281978343221518,0,0,1122,338,1,0,0
62,3,6,0,0,0,1,0,0,4.727759213333524,0,0,7815,691,1,1,1
21,1,3,0,0,0,1,0,1,3.939470994001287,0,0,6139,2626,1,-1,0
47,3,6,0,0,0,1,0,0,4.53811145783046,0,0,10133,92,1,-1,1
52,2,8,0,0,0,1,0,0,4.1302716317613895,0,0,-1,-1,-1,-1,0
50,3,6,0,0,0,1,1,0,4.359079570624175,0,0,8821,309,1,-1,1
73,3,6,0,1,0,1,0,0,4.840461634715388,1,1,-1,-1,-1,-1,0
33,3,3,0,0,0,1,1,0,3.801377452429548,0,0,8986,144,1,-1,1
